Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	109	10.9	2.590295378220278E-13	"9982, 7046, 9349, 7040, 3480, 990, 2305, 991, 596, 2149, 27086, 598, 994, 2147, 2146, 3630, 8767, 8646, 7057, 6489, 3133, 10818, 7051, 8140, 367, 3400, 887, 4213, 646, 4851, 30812, 1869, 2290, 7101, 6374, 6376, 6774, 1880, 890, 891, 1871, 1750, 898, 1991, 7472, 8440, 6663, 6662, 8326, 6664, 6422, 5455, 8324, 2066, 3397, 4081, 2057, 823, 8317, 10763, 3667, 9928, 2737, 2350, 1378, 51561, 952, 3037, 54795, 3553, 3676, 26191, 6285, 7494, 23532, 29078, 5467, 5469, 728, 4150, 8872, 6210, 9965, 1440, 2099, 3066, 9283, 5916, 332, 1435, 3059, 10673, 858, 3975, 5914, 25937, 7433, 3595, 3594, 9055, 7272, 4839, 1961, 983, 7428, 4953, 54106, 5008, 86"	974	1036	19376	2.0930129307952714	2.1676967998374153E-9	1.9631007894675872E-10	1.8113352008924257E-10
GOTERM_BP_FAT	GO:0007067~mitotic nuclear division	55	5.5	2.8148177170045463E-13	"6790, 11065, 9787, 6598, 1063, 24137, 7040, 1062, 990, 991, 10615, 3553, 3630, 6867, 3832, 3833, 4605, 9232, 23137, 3925, 54443, 5347, 10783, 5901, 5902, 8678, 22974, 6491, 891, 54892, 332, 55143, 29127, 699, 26255, 1111, 9319, 11200, 1639, 9918, 11004, 9212, 4085, 10361, 23397, 29899, 9055, 8480, 9493, 7272, 10403, 983, 1761, 9928, 86"	974	355	19376	3.0820487607369063	2.3553842209977915E-9	1.9631007894675872E-10	1.8113352008924257E-10
GOTERM_BP_FAT	GO:0044772~mitotic cell cycle phase transition	68	6.800000000000001	5.808753438363489E-13	"6790, 11065, 9787, 6598, 1063, 7040, 1062, 990, 2305, 29980, 991, 596, 993, 994, 2146, 26233, 91, 6502, 835, 5218, 4582, 9833, 1033, 1030, 23137, 1029, 51692, 641, 3400, 54443, 5347, 10783, 1869, 1164, 1163, 6491, 890, 891, 332, 55143, 699, 1871, 55544, 898, 1870, 1111, 9319, 11200, 5690, 9212, 4085, 9133, 10361, 580, 7272, 10403, 23194, 55198, 983, 10926, 901, 11178, 51512, 4678, 8317, 10763, 9928, 86"	974	512	19376	2.6420687885010268	4.861290037183608E-9	3.7394967327433874E-10	3.450399542387912E-10
GOTERM_BP_FAT	GO:0044770~cell cycle phase transition	72	7.199999999999999	1.6672478951109873E-12	"6790, 11186, 11065, 9787, 6598, 1063, 7040, 1062, 990, 2305, 29980, 991, 596, 993, 994, 2146, 26233, 91, 6502, 835, 5218, 4582, 9833, 1033, 1030, 23137, 1029, 51692, 641, 323, 3400, 54443, 5347, 10783, 1869, 1164, 1163, 6491, 890, 891, 332, 55143, 699, 1871, 55544, 898, 1870, 1111, 9319, 11200, 5690, 9212, 4085, 9133, 10361, 580, 7272, 10403, 23194, 55198, 983, 10926, 901, 6657, 11178, 51512, 4678, 8317, 10763, 9928, 86, 7508"	974	573	19376	2.499672102948923	1.395298010464785E-8	9.966569738702752E-10	9.196063032890746E-10
GOTERM_BP_FAT	GO:0045787~positive regulation of cell cycle	55	5.5	1.9043707494332802E-12	"6790, 11065, 9787, 7040, 3480, 990, 991, 10733, 10615, 993, 994, 2146, 3553, 3630, 835, 50838, 4582, 7051, 23137, 440, 51692, 2237, 3169, 5469, 5902, 2290, 7101, 6210, 8678, 6491, 10635, 891, 54892, 332, 55143, 29127, 699, 55544, 1111, 11200, 9918, 5914, 9212, 4085, 10361, 23397, 29899, 9493, 10403, 983, 1761, 10926, 51512, 8317, 9928"	974	372	19376	2.941202446402155	1.5937635211571433E-8	1.062511920133808E-9	9.803700618082527E-10
KEGG_PATHWAY	hsa04110:Cell cycle	38	3.8	2.587977249915457E-12	"4172, 4173, 4175, 4176, 3066, 7040, 4171, 890, 990, 891, 991, 1875, 993, 994, 1871, 699, 898, 1870, 1111, 6502, 9319, 11200, 9212, 4085, 9232, 9133, 5111, 6500, 1030, 7272, 1029, 10403, 983, 10926, 8318, 5347, 8317, 1869"	556	157	8586	3.7376620996196674	8.695444364548166E-10	8.695603559715935E-10	8.617964242218471E-10
GOTERM_BP_FAT	GO:0031325~positive regulation of cellular metabolic process	270	27	2.749428987767498E-12	"22877, 908, 8099, 11060, 6596, 11065, 11186, 6598, 9181, 51083, 2305, 596, 29028, 117, 3630, 3872, 7436, 8767, 10411, 9619, 4605, 5032, 7334, 7336, 8543, 18, 54360, 22885, 1105, 367, 2674, 23175, 3400, 4851, 30812, 7101, 5286, 7466, 6376, 8678, 5168, 8797, 22974, 10635, 1116, 27069, 11166, 30009, 1917, 4986, 3659, 8200, 9531, 7472, 8440, 7475, 8324, 8445, 1374, 9095, 140, 2213, 1003, 7349, 51312, 8317, 3667, 6278, 5982, 3684, 9781, 1378, 51561, 952, 51442, 3553, 6942, 835, 9658, 26191, 7913, 5979, 7494, 4783, 4784, 1153, 1394, 6280, 1029, 3206, 23492, 5984, 5621, 7804, 728, 23109, 9686, 6297, 26973, 7141, 27022, 55143, 7018, 11124, 858, 9212, 5771, 22948, 6500, 2023, 1051, 1050, 7272, 2019, 1961, 983, 863, 5888, 7704, 86, 8915, 7044, 7046, 55160, 3486, 1062, 7040, 7161, 3480, 990, 1612, 27000, 991, 2149, 994, 2147, 2146, 10253, 6502, 7832, 10010, 6867, 5899, 1736, 7057, 4582, 6882, 4222, 5433, 10818, 3375, 23576, 10943, 641, 2950, 51256, 23450, 3487, 4213, 646, 55615, 6877, 1869, 50604, 54407, 1746, 6774, 1880, 2297, 2296, 3263, 2051, 890, 891, 4904, 1875, 2049, 1871, 2047, 1870, 1991, 5558, 11200, 6663, 6662, 10361, 6664, 6422, 5455, 2066, 2187, 29777, 53335, 1761, 10926, 6657, 7988, 9928, 2737, 7508, 9025, 6790, 5460, 4010, 5585, 6434, 30061, 9141, 2625, 3159, 26234, 5457, 8844, 55646, 4801, 10575, 55090, 5111, 1789, 10229, 323, 55534, 3169, 55532, 5467, 4137, 5347, 5469, 3608, 4150, 25925, 8872, 25803, 5241, 9965, 7545, 7786, 8995, 1440, 3068, 2099, 3066, 9283, 3061, 23060, 5916, 332, 1435, 3059, 9837, 3975, 5914, 6582, 7431, 25937, 3198, 8087, 23635, 4281, 5806, 101, 53373, 23076, 7546, 4038, 109, 7428, 54106, 5008, 10444"	974	3639	19376	1.4760017673018684	2.3010291783087666E-8	1.438123199914137E-9	1.3269431652212887E-9
GOTERM_BP_FAT	GO:0090068~positive regulation of cell cycle process	47	4.7	4.247526687517727E-12	"6790, 8678, 11065, 9787, 7040, 3480, 6491, 10635, 990, 891, 991, 54892, 10733, 332, 10615, 993, 55143, 29127, 994, 2146, 55544, 699, 3553, 3630, 835, 11200, 9918, 9212, 4085, 50838, 4582, 10361, 23397, 29899, 23137, 9493, 10403, 51692, 2237, 983, 1761, 10926, 5469, 51512, 8317, 9928, 5902"	974	291	19376	3.212994912395831	3.554725358512201E-8	2.091032402813874E-9	1.9293765341771697E-9
GOTERM_BP_FAT	GO:0000280~nuclear division	68	6.800000000000001	1.1257609108920084E-11	"6790, 11065, 9787, 6598, 1063, 24137, 7040, 1062, 25788, 990, 991, 10615, 994, 3553, 3630, 6867, 3832, 3833, 4605, 9232, 23137, 25879, 3925, 54443, 5347, 10783, 5901, 5902, 2956, 8678, 1164, 2175, 22974, 6491, 10635, 891, 54892, 332, 55143, 29127, 699, 898, 26255, 1111, 9319, 11200, 858, 1639, 9918, 11004, 9212, 4085, 9133, 10361, 23397, 23113, 29899, 9055, 8480, 9493, 7272, 10403, 983, 1761, 5888, 8438, 9928, 86"	974	546	19376	2.477544358447849	9.421536439901956E-8	5.234162812919566E-9	4.829514307726716E-9
GOTERM_BP_FAT	GO:0009410~response to xenobiotic stimulus	62	6.2	1.901324239357195E-11	"4051, 4176, 7366, 7369, 1063, 7040, 7161, 25788, 51083, 2625, 596, 2941, 632, 952, 3158, 3553, 117, 6546, 4524, 5979, 7057, 7298, 5111, 18, 4025, 23492, 2950, 4015, 5621, 768, 9, 6833, 6715, 7804, 3767, 1869, 1549, 1548, 7345, 6530, 8678, 2330, 3066, 210, 2203, 1553, 218, 11200, 10512, 6663, 6422, 1572, 1374, 6817, 983, 2016, 2939, 5888, 8438, 6538, 7508, 10720"	974	478	19376	2.5802926292818293	1.5912175466148426E-7	8.374832925884402E-9	7.727381987534873E-9
GOTERM_BP_FAT	GO:0007346~regulation of mitotic cell cycle	73	7.3	2.5606530419810245E-11	"6790, 11065, 9787, 6598, 1063, 7040, 1062, 7161, 990, 29980, 991, 596, 993, 994, 2146, 3553, 3630, 7832, 835, 3832, 9232, 4582, 23331, 1030, 23137, 440, 1029, 51692, 641, 3169, 54443, 5347, 10783, 1869, 5902, 2290, 8678, 1164, 1163, 2296, 22974, 6491, 891, 332, 55143, 699, 55544, 26255, 1111, 9319, 11200, 858, 10950, 1639, 5690, 9212, 4085, 10361, 23113, 29899, 580, 8480, 7272, 10403, 55198, 983, 1761, 51512, 2619, 8317, 9928, 86, 7508"	974	620	19376	2.342266675498444	2.1430091701191145E-7	1.0660470599136912E-8	9.836319030533543E-9
GOTERM_BP_FAT	GO:0007088~regulation of mitotic nuclear division	40	4	2.749691997462698E-11	"6790, 8678, 11065, 6598, 9787, 1063, 7040, 1062, 22974, 6491, 990, 891, 991, 332, 55143, 699, 26255, 1111, 3553, 9319, 3630, 858, 1639, 3832, 9212, 4085, 9232, 10361, 23113, 29899, 23137, 8480, 7272, 10403, 1761, 54443, 5347, 10783, 5902, 86"	974	232	19376	3.4298661757416977	2.301214765410009E-7	1.0660470599136912E-8	9.836319030533543E-9
GOTERM_BP_FAT	GO:0070887~cellular response to chemical stimulus	245	24.5	2.8023700941691006E-11	"9982, 4051, 4176, 6598, 9181, 4171, 596, 27086, 51760, 598, 51762, 3630, 118, 8767, 8646, 3875, 10411, 3756, 9619, 4605, 6001, 5032, 367, 1585, 2674, 23175, 249, 4851, 9, 51411, 10663, 9508, 7101, 5286, 6374, 7345, 7466, 5167, 6376, 8678, 2330, 1116, 2203, 1111, 30009, 4986, 3659, 8200, 9531, 7472, 8440, 7475, 8324, 1374, 1131, 28964, 6817, 388, 2213, 269, 1003, 3667, 10402, 6278, 7366, 7369, 2350, 51561, 3553, 3676, 26191, 5979, 7494, 4783, 1396, 2242, 1394, 1030, 6280, 2919, 5621, 6833, 7009, 6715, 7804, 728, 2921, 51341, 3696, 11122, 7018, 858, 5771, 2023, 3595, 3594, 1051, 1050, 8480, 1841, 983, 2939, 5888, 2936, 8915, 10720, 7044, 23209, 7046, 9349, 2155, 7040, 3480, 197, 990, 1612, 2941, 632, 2146, 10938, 10253, 91, 6502, 10010, 2707, 5899, 2826, 7057, 9118, 3134, 3133, 10818, 55290, 23576, 8382, 8140, 27132, 27250, 641, 55612, 2950, 55614, 8938, 1869, 54407, 5321, 6774, 6653, 1880, 2297, 2296, 29887, 3263, 25841, 890, 4904, 29088, 2047, 27101, 11200, 5690, 6663, 6662, 6664, 6422, 2066, 3397, 3707, 55198, 3708, 53335, 2057, 55638, 6655, 2619, 1408, 7869, 9806, 5460, 5585, 6434, 30061, 23765, 9141, 2625, 671, 2865, 3158, 3037, 54795, 5214, 6546, 5457, 4801, 5111, 9833, 6566, 4025, 3601, 3169, 55532, 4257, 5467, 4015, 4137, 5469, 5901, 1549, 1307, 1548, 5241, 9965, 25928, 8995, 1440, 3068, 2099, 3066, 9283, 51182, 3061, 2889, 210, 5916, 1435, 1553, 3059, 2882, 218, 10673, 10551, 3975, 2529, 5914, 7431, 1572, 54464, 585, 101, 2530, 6337, 109, 7428, 54106, 5008"	974	3285	19376	1.4836650945902443	2.345302715367481E-7	1.0660470599136912E-8	9.836319030533543E-9
GOTERM_BP_FAT	GO:0009893~positive regulation of metabolic process	282	28.199999999999996	3.384826356414365E-11	"22877, 908, 8099, 11060, 6596, 11065, 11186, 6598, 9181, 51083, 2305, 596, 29028, 117, 3630, 3872, 7436, 8767, 10411, 9619, 4605, 5032, 7334, 7336, 8543, 18, 54360, 22885, 1105, 367, 2674, 23175, 3400, 4851, 30812, 7101, 5286, 7466, 6376, 8678, 5168, 8797, 22974, 10635, 1116, 27069, 1111, 11166, 30009, 1917, 4986, 3659, 8200, 9531, 7472, 8440, 7475, 8324, 8445, 1374, 9095, 140, 2213, 1003, 7349, 51312, 8317, 3667, 11059, 6278, 5982, 3684, 9781, 1258, 1378, 51561, 952, 51442, 3553, 6942, 835, 9658, 26191, 7913, 5979, 7494, 4783, 4784, 1153, 1394, 6280, 1029, 3206, 23492, 5984, 5621, 7804, 728, 23109, 9686, 6297, 26973, 7141, 27022, 55143, 3696, 7018, 11124, 858, 9212, 5771, 22948, 6500, 2023, 1051, 1050, 7272, 2019, 1961, 983, 863, 5888, 7704, 86, 8915, 7044, 7046, 9349, 55160, 3486, 1062, 7040, 7161, 3480, 990, 1612, 27000, 991, 2149, 994, 2147, 2146, 10253, 91, 6502, 7832, 10010, 6867, 5899, 1736, 7057, 4582, 6882, 4222, 5433, 10818, 3375, 23576, 10943, 641, 2950, 51256, 23450, 3487, 4213, 646, 55615, 6877, 1869, 50604, 54407, 1746, 5564, 6774, 6653, 1880, 2297, 2296, 3263, 2051, 890, 891, 4904, 1875, 2049, 1871, 2047, 1870, 1991, 5558, 11200, 6663, 6662, 10361, 6664, 6422, 5455, 2066, 2187, 3397, 29777, 53335, 1761, 10926, 6657, 7988, 9928, 2737, 7508, 9025, 6790, 5460, 4010, 5585, 6434, 30061, 9141, 2625, 3159, 26234, 3037, 5457, 8844, 55646, 4801, 10575, 55090, 5111, 1789, 10229, 323, 55534, 3169, 55532, 5467, 4137, 5347, 5469, 3608, 4150, 25925, 8872, 25803, 5241, 9965, 7545, 7786, 8995, 1440, 3068, 2099, 3066, 9283, 3061, 23060, 5916, 332, 1435, 3059, 9837, 10551, 3975, 5914, 6582, 7431, 25937, 3198, 580, 8087, 23635, 4281, 5806, 101, 53373, 23076, 7546, 4038, 109, 7428, 54106, 5008, 10444"	974	3931	19376	1.427089574419517	2.8327602719091516E-7	1.2316352946448618E-8	1.1364186575752926E-8
