Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051052~regulation of DNA metabolic process	31	10.367892976588628	7.412149793893702E-10	9025, 4172, 4173, 4175, 4751, 9582, 23028, 10635, 2305, 26271, 23381, 993, 115004, 6944, 7913, 3070, 5111, 22948, 10361, 56943, 1763, 23175, 23450, 10926, 54069, 5984, 10189, 84893, 8317, 8914, 10721	273	571	19163	3.810890218946261	3.0790022808036E-6	3.4202953437822827E-7	3.3404088404480955E-7
GOTERM_BP_FAT	GO:0000280~nuclear division	30	10.033444816053512	9.541733955988953E-10	10051, 4751, 9787, 2177, 80218, 83903, 25788, 22974, 10635, 891, 81930, 26271, 10615, 29127, 151246, 55726, 11200, 3619, 3833, 9133, 4781, 285643, 10361, 116138, 29899, 7272, 3925, 84930, 701, 5347	273	542	19163	3.885284457240177	3.963628479208836E-6	3.962682111922212E-7	3.8701272925491194E-7
GOTERM_BP_FAT	GO:0048285~organelle fission	31	10.367892976588628	1.256283149276334E-9	10051, 4751, 9787, 2177, 80218, 83903, 25788, 22974, 10635, 891, 81930, 26271, 10615, 29127, 151246, 55726, 11200, 3619, 3833, 9133, 4781, 285643, 10361, 116138, 29899, 7272, 3925, 84930, 701, 5347, 4137	273	584	19163	3.7260587585930054	5.218586751842835E-6	4.7430399263132863E-7	4.6322585940589185E-7
GOTERM_BP_FAT	GO:0044786~cell cycle DNA replication	10	3.3444816053511706	2.9924082812790386E-9	8882, 4172, 4173, 26271, 4175, 1763, 5111, 10926, 9837, 8317	273	39	19163	17.99849722926646	1.2430386926665093E-5	1.0356226326793204E-6	1.011433999072315E-6
GOTERM_BP_FAT	GO:0007067~mitotic nuclear division	23	7.6923076923076925	5.388807193659185E-9	10051, 4781, 285643, 10361, 4751, 9787, 29899, 80218, 83903, 22974, 7272, 891, 81930, 3925, 26271, 10615, 29127, 55726, 701, 5347, 11200, 3619, 3833	273	347	19163	4.652637468199429	2.2384854534207577E-5	1.7215166365589688E-6	1.6813078444216657E-6
GOTERM_BP_FAT	GO:0006261~DNA-dependent DNA replication	16	5.351170568561873	7.808890275644908E-9	4172, 8882, 4173, 4175, 5111, 55388, 26271, 1763, 10926, 5984, 9837, 10189, 84893, 8317, 10721, 8914	273	158	19163	7.108267260165994	3.2437604372881346E-5	2.3164515224823788E-6	2.2623470684296964E-6
GOTERM_BP_FAT	GO:0007051~spindle organization	18	6.0200668896321075	1.249646436324731E-8	93323, 9133, 285643, 4751, 9787, 29899, 22974, 7272, 891, 3925, 26271, 10615, 29127, 55726, 5347, 11200, 3619, 3833	273	215	19163	5.8767186302070025	5.1908965741920277E-5	3.4598544333710723E-6	3.3790439638220727E-6
GOTERM_BP_FAT	GO:0051726~regulation of cell cycle	43	14.381270903010032	1.3932351725419293E-8	10051, 4751, 9787, 2177, 57060, 83903, 22974, 10635, 891, 2305, 26271, 10615, 993, 29127, 1894, 6502, 55726, 5336, 6944, 6009, 11200, 3619, 8882, 9133, 6662, 8326, 10361, 219771, 29899, 5292, 7272, 55198, 323, 1763, 864, 3169, 84930, 10926, 55759, 701, 5347, 8317, 8914	273	1144	19163	2.6384160711083786	5.787331470974433E-5	3.616316044729145E-6	3.531851162393791E-6
GOTERM_BP_FAT	GO:0007052~mitotic spindle organization	14	4.682274247491638	1.9759606532436116E-8	285643, 4751, 9787, 29899, 22974, 7272, 891, 3925, 29127, 55726, 5347, 11200, 3619, 3833	273	122	19163	8.05506515342581	8.207803765281074E-5	4.8271556428945404E-6	4.714409652680052E-6
GOTERM_BP_FAT	GO:1902850~microtubule cytoskeleton organization involved in mitosis	14	4.682274247491638	2.406798206457206E-8	285643, 4751, 9787, 29899, 22974, 7272, 891, 3925, 29127, 55726, 5347, 11200, 3619, 3833	273	124	19163	7.925144747725392	9.997340097267493E-5	5.553018306342654E-6	5.423318625216904E-6
GOTERM_CC_FAT	GO:0005694~chromosome	63	21.070234113712374	2.6417404495889682E-8	9025, 4172, 4173, 4175, 10051, 200424, 83903, 2305, 81930, 51164, 10615, 23160, 55247, 115004, 8208, 151246, 6944, 7516, 100129583, 4781, 5111, 2001, 55299, 78995, 3169, 79723, 5984, 84154, 5347, 10189, 10785, 25803, 4751, 11240, 2177, 2099, 3066, 23028, 10635, 55388, 891, 3015, 10473, 9837, 9878, 11200, 3619, 3070, 6662, 5013, 10361, 116138, 7272, 387103, 1763, 864, 2178, 54069, 701, 84893, 54821, 8914, 10721	270	1965	17416	2.068057675996607	1.4027543580485968E-5	7.01382089365871E-6	6.776064253195704E-6
GOTERM_CC_FAT	GO:0005654~nucleoplasm	107	35.785953177257525	5.4392887626346086E-8	4172, 4173, 134359, 4175, 23683, 9582, 83903, 81603, 2305, 84844, 26271, 10656, 23160, 993, 6502, 55726, 151246, 6627, 4602, 135295, 219771, 84955, 79005, 56943, 84950, 23175, 23450, 84154, 5701, 10785, 23, 6891, 4751, 2177, 23028, 22974, 891, 10635, 29127, 1994, 51300, 27101, 3654, 11200, 5690, 6662, 10361, 26147, 5292, 387103, 1763, 2178, 10926, 55759, 4116, 8317, 1408, 9025, 7088, 10051, 10615, 83439, 57669, 1894, 55247, 115004, 8208, 6944, 7516, 5613, 7913, 81491, 4781, 5111, 285643, 7090, 1789, 57553, 3169, 79723, 5984, 84991, 4137, 5347, 10189, 56902, 10622, 2099, 3188, 3066, 339448, 55388, 151507, 10799, 10557, 9837, 3619, 8882, 6500, 116138, 4839, 864, 54069, 84930, 1849, 8914, 10721	270	4297	17416	1.606212775493669	2.8882207022573603E-5	9.627541109863258E-6	9.30118378410518E-6
GOTERM_BP_FAT	GO:0006302~double-strand break repair	20	6.688963210702341	1.3478516077533047E-7	9025, 4172, 4173, 4175, 2177, 23028, 25788, 10635, 2305, 1763, 115004, 5347, 6944, 7516, 11200, 84893, 8317, 7913, 10721, 8914	273	315	19163	4.456770742485029	5.597408823289074E-4	2.9461198563155127E-5	2.8773084847617915E-5
GOTERM_CC_FAT	GO:0044427~chromosomal part	57	19.063545150501675	1.9528926765312348E-7	9025, 4172, 4173, 4175, 10051, 2305, 81930, 51164, 10615, 23160, 115004, 8208, 151246, 6944, 7516, 100129583, 4781, 5111, 2001, 78995, 3169, 79723, 5984, 5347, 10189, 25803, 4751, 11240, 2177, 2099, 3066, 23028, 10635, 55388, 891, 3015, 10473, 9837, 9878, 11200, 3619, 3070, 6662, 5013, 10361, 116138, 7272, 387103, 1763, 864, 2178, 54069, 701, 84893, 54821, 8914, 10721	270	1789	17416	2.0551766970995593	1.036932347304731E-4	2.592465028095214E-5	2.5045848576513085E-5
GOTERM_BP_FAT	GO:0045787~positive regulation of cell cycle	21	7.023411371237458	2.583405218058153E-7	8882, 10051, 10361, 9787, 219771, 29899, 57060, 5292, 10635, 891, 26271, 10615, 993, 29127, 1894, 3169, 10926, 5336, 11200, 8317, 3619	273	362	19163	4.072035699107523	0.0010725710500210095	5.364440935297755E-5	5.239145782221935E-5
GOTERM_CC_FAT	GO:0005829~cytosol	127	42.474916387959865	3.176176067139453E-7	25902, 134359, 8898, 9061, 23683, 25984, 81603, 57060, 728833, 26271, 993, 51001, 2665, 23165, 3476, 54751, 6502, 151246, 4602, 83592, 7298, 4860, 84955, 1503, 3925, 2950, 494143, 23175, 83461, 5701, 10785, 23, 5202, 4751, 2177, 22974, 891, 143244, 23381, 2049, 2203, 29127, 1994, 27101, 54536, 3654, 6009, 6769, 5690, 93323, 9133, 729533, 134147, 29899, 5292, 150468, 2178, 701, 4116, 54821, 2618, 1408, 1802, 10643, 9025, 7088, 23406, 10051, 9787, 790, 81930, 10615, 2744, 51164, 83439, 57669, 158, 1894, 114793, 26234, 115004, 84886, 8208, 5336, 10971, 81491, 8100, 9712, 285643, 3295, 57553, 2597, 689, 4137, 56905, 5347, 10189, 9824, 56902, 10622, 9047, 23229, 90268, 9688, 11240, 64777, 2099, 3188, 80218, 29968, 57162, 2800, 140578, 3619, 5912, 92312, 22948, 6500, 80208, 116138, 864, 54069, 6337, 987, 11135, 1849, 10721	270	5604	17416	1.4618077034922148	1.6864075446942906E-4	3.373098983302099E-5	3.258756644885078E-5
GOTERM_BP_FAT	GO:0006275~regulation of DNA replication	13	4.3478260869565215	3.7220552593403423E-7	4172, 4173, 4175, 5111, 10361, 26271, 993, 1763, 23175, 10926, 5984, 8317, 8914	273	131	19163	6.965830607051981	0.001544947380738959	7.360807377162115E-5	7.188883872325918E-5
GOTERM_BP_FAT	GO:0033260~nuclear DNA replication	8	2.6755852842809364	5.143848501950263E-7	4172, 4173, 4175, 1763, 5111, 10926, 9837, 8317	273	35	19163	16.044374672946102	0.0021344739807916957	9.710183103908837E-5	9.483386147231939E-5
GOTERM_BP_FAT	GO:0090329~regulation of DNA-dependent DNA replication	9	3.0100334448160537	6.514940350145227E-7	4172, 4173, 26271, 4175, 5111, 10926, 5984, 8317, 8914	273	52	19163	12.148985629754861	0.0027026483554236647	1.1763716206153533E-4	1.1488955678343062E-4
GOTERM_BP_FAT	GO:0007059~chromosome segregation	21	7.023411371237458	7.640626667856472E-7	10051, 285643, 4751, 9787, 2177, 80218, 83903, 7272, 891, 81930, 26271, 10615, 29127, 387103, 1894, 54069, 151246, 701, 5347, 3619, 3833	273	388	19163	3.7991673275178433	0.0031688859788401302	1.3221467729836636E-4	1.2912659068677437E-4
GOTERM_BP_FAT	GO:0051225~spindle assembly	13	4.3478260869565215	8.891598910958619E-7	93323, 9133, 285643, 4751, 29899, 22974, 26271, 10615, 29127, 5347, 11200, 3619, 3833	273	142	19163	6.426224010731053	0.0036867589835679615	1.4770724110884457E-4	1.4425730073139263E-4
GOTERM_MF_FAT	GO:0000166~nucleotide binding	62	20.735785953177256	1.1057357695781266E-6	4172, 25902, 4173, 4175, 10051, 23683, 9061, 200424, 1183, 83903, 25788, 790, 81930, 1612, 115004, 7516, 5613, 3833, 285643, 132946, 1503, 55733, 57553, 2597, 10827, 54802, 5984, 5347, 5701, 3767, 5869, 23, 6891, 4751, 84617, 23028, 2049, 2203, 3654, 6009, 11200, 3930, 5912, 3070, 22948, 64225, 112970, 23551, 29899, 5292, 7272, 54101, 1763, 864, 84930, 701, 84893, 54821, 8317, 1408, 2618, 10721	250	2241	16863	1.8661419009370814	8.411114531780006E-4	4.271185509945769E-4	4.10280763176131E-4
GOTERM_MF_FAT	GO:1901265~nucleoside phosphate binding	62	20.735785953177256	1.1225191878963913E-6	4172, 25902, 4173, 4175, 10051, 23683, 9061, 200424, 1183, 83903, 25788, 790, 81930, 1612, 115004, 7516, 5613, 3833, 285643, 132946, 1503, 55733, 57553, 2597, 10827, 54802, 5984, 5347, 5701, 3767, 5869, 23, 6891, 4751, 84617, 23028, 2049, 2203, 3654, 6009, 11200, 3930, 5912, 3070, 22948, 64225, 112970, 23551, 29899, 5292, 7272, 54101, 1763, 864, 84930, 701, 84893, 54821, 8317, 1408, 2618, 10721	250	2242	16863	1.8653095450490633	8.538728244152916E-4	4.271185509945769E-4	4.10280763176131E-4
GOTERM_BP_FAT	GO:0006974~cellular response to DNA damage stimulus	34	11.37123745819398	1.3911239846790793E-6	9025, 4172, 4173, 4175, 2177, 57060, 23028, 25788, 10635, 55388, 2305, 26271, 55247, 115004, 8208, 7516, 6944, 11200, 7913, 5111, 56943, 1763, 78995, 23450, 2178, 84930, 5984, 5347, 4137, 84893, 8317, 10785, 8914, 10721	273	935	19163	2.5525141525141524	0.005762068289814071	2.2220530416816215E-4	2.1701534160993636E-4
GOTERM_BP_FAT	GO:0000819~sister chromatid segregation	16	5.351170568561873	1.5924882912704453E-6	10051, 285643, 9787, 80218, 83903, 7272, 891, 81930, 26271, 10615, 29127, 151246, 701, 5347, 3619, 3833	273	237	19163	4.738844840110663	0.006593369350980094	2.449482916165244E-4	2.392271299775158E-4
GOTERM_CC_FAT	GO:0005819~spindle	23	7.6923076923076925	1.6564905556082915E-6	93323, 4751, 9787, 29899, 83903, 84617, 22974, 7272, 891, 81930, 26271, 10615, 51164, 150468, 29127, 1894, 57553, 79801, 701, 5347, 8317, 3619, 3833	270	444	17416	3.341408074741408	8.792104813215573E-4	1.465994141713338E-4	1.4162994250450892E-4
GOTERM_BP_FAT	GO:0007126~meiotic nuclear division	15	5.016722408026756	1.7286460985736511E-6	9133, 10051, 10361, 2177, 116138, 25788, 7272, 10635, 81930, 26271, 84930, 151246, 701, 5347, 3619	273	208	19163	5.062077345731192	0.007155081741798908	2.563952588348705E-4	2.50406734850526E-4
GOTERM_BP_FAT	GO:0044770~cell cycle phase transition	24	8.02675585284281	1.827717768997381E-6	9133, 4781, 10361, 9787, 219771, 57060, 83903, 7272, 891, 2305, 26271, 993, 55198, 323, 84930, 10926, 6502, 701, 5347, 5336, 11200, 8317, 3619, 8914	273	524	19163	3.214998741716299	0.007563597491390905	2.59280210341001E-4	2.5322430367038287E-4
GOTERM_BP_FAT	GO:0006281~DNA repair	26	8.695652173913043	1.8946406666043967E-6	9025, 4172, 4173, 4175, 2177, 23028, 25788, 10635, 2305, 55247, 115004, 8208, 7516, 6944, 11200, 7913, 5111, 1763, 78995, 2178, 5984, 5347, 84893, 8317, 8914, 10721	273	605	19163	3.0166076347894526	0.007839454712815996	2.59280210341001E-4	2.5322430367038287E-4
GOTERM_BP_FAT	GO:0000070~mitotic sister chromatid segregation	15	5.016722408026756	1.935392853496516E-6	10051, 285643, 9787, 80218, 83903, 7272, 891, 81930, 26271, 10615, 29127, 701, 5347, 3619, 3833	273	210	19163	5.013867085295656	0.008007398304689217	2.59280210341001E-4	2.5322430367038287E-4
GOTERM_BP_FAT	GO:0051983~regulation of chromosome segregation	13	4.3478260869565215	2.251750785525332E-6	10051, 4751, 9787, 83903, 7272, 891, 26271, 10615, 29127, 1894, 701, 5347, 3619	273	155	19163	5.887250384024577	0.009310172743669853	2.9223503163395946E-4	2.854094120653358E-4
GOTERM_BP_FAT	GO:0051321~meiotic cell cycle	17	5.68561872909699	2.8422272952470614E-6	9133, 10051, 10361, 4751, 2177, 116138, 25788, 7272, 10635, 81930, 26271, 84930, 151246, 701, 5347, 7516, 3619	273	281	19163	4.246620520641873	0.011737204212195484	3.5768999870184985E-4	3.4933557301582065E-4
GOTERM_MF_FAT	GO:0036094~small molecule binding	68	22.74247491638796	3.318289579685446E-6	4172, 25902, 4173, 4175, 10051, 23683, 9061, 200424, 1183, 83903, 25788, 790, 81930, 1612, 115004, 7516, 5613, 3833, 7298, 8985, 285643, 4860, 132946, 1503, 55733, 2950, 57553, 2597, 10827, 54802, 5984, 5347, 5701, 3767, 5869, 54847, 23, 6891, 4751, 84617, 23028, 29968, 2049, 2203, 3654, 6009, 11200, 3930, 5912, 3070, 22948, 64225, 112970, 23551, 29899, 5292, 7272, 54101, 1763, 864, 84930, 701, 84893, 54821, 8317, 1408, 2618, 10721	250	2639	16863	1.7380583554376658	0.0025220368674427895	8.105209999906972E-4	7.785687923695133E-4
GOTERM_BP_FAT	GO:0090068~positive regulation of cell cycle process	17	5.68561872909699	3.564979024978015E-6	10051, 10361, 9787, 29899, 57060, 10635, 891, 26271, 10615, 993, 29127, 1894, 10926, 5336, 11200, 8317, 3619	273	286	19163	4.172378903148133	0.014699836058763238	4.354517026686381E-4	4.252810272150244E-4
GOTERM_BP_FAT	GO:1903046~meiotic cell cycle process	15	5.016722408026756	3.7149108802751636E-6	9133, 10051, 10361, 2177, 116138, 25788, 7272, 10635, 81930, 26271, 84930, 151246, 701, 5347, 3619	273	222	19163	4.742847242847243	0.01531330885137061	4.408007110223644E-4	4.3050510086845896E-4
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	55	18.394648829431436	4.466067686664373E-6	4172, 25902, 4173, 4175, 10051, 23683, 9061, 1183, 83903, 25788, 790, 81930, 1612, 115004, 7516, 5613, 3833, 285643, 132946, 1503, 55733, 10827, 54802, 5984, 5347, 5701, 3767, 5869, 23, 6891, 4751, 84617, 2049, 2203, 3654, 6009, 11200, 5912, 3070, 22948, 64225, 112970, 23551, 5292, 7272, 54101, 1763, 864, 84930, 701, 84893, 54821, 8317, 2618, 10721	250	1970	16863	1.8831776649746192	0.003392916106253585	8.105209999906972E-4	7.785687923695133E-4
GOTERM_BP_FAT	GO:0006271~DNA strand elongation involved in DNA replication	6	2.0066889632107023	5.486716376910104E-6	4172, 4173, 1763, 5111, 5984, 9837	273	19	19163	22.166570271833432	0.02253410949550172	6.329536975918796E-4	6.181700451318718E-4
GOTERM_MF_FAT	GO:0008094~DNA-dependent ATPase activity	9	3.0100334448160537	5.540486797304855E-6	4172, 4173, 4175, 1763, 5984, 54821, 84893, 25788, 10721	250	66	16863	9.198	0.0042074459262329	8.105209999906972E-4	7.785687923695133E-4
GOTERM_BP_FAT	GO:0000725~recombinational repair	13	4.3478260869565215	7.468532836471485E-6	4172, 4173, 4175, 25788, 10635, 78995, 115004, 6944, 7516, 84893, 8317, 10721, 8914	273	174	19163	5.244389709906951	0.030548083057362674	8.382923478342183E-4	8.187126806683336E-4
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	54	18.06020066889632	7.956530729339284E-6	4172, 25902, 4173, 4175, 10051, 23683, 9061, 1183, 83903, 25788, 790, 81930, 1612, 115004, 7516, 5613, 3833, 285643, 132946, 1503, 55733, 54802, 5984, 5347, 5701, 3767, 5869, 23, 6891, 4751, 84617, 2049, 2203, 3654, 6009, 11200, 5912, 3070, 22948, 64225, 112970, 23551, 5292, 7272, 54101, 1763, 864, 84930, 701, 84893, 54821, 8317, 2618, 10721	250	1957	16863	1.8612202350536535	0.006036649742142797	8.105209999906972E-4	7.785687923695133E-4
GOTERM_BP_FAT	GO:0071103~DNA conformation change	18	6.0200668896321075	8.221868544180534E-6	9025, 4172, 4173, 3070, 4175, 10051, 6662, 3066, 25788, 1763, 387103, 54069, 5984, 8208, 5347, 9837, 84893, 10721	273	341	19163	3.7052624794560276	0.03357712555851966	8.985636858942568E-4	8.775762846104276E-4
GOTERM_MF_FAT	GO:0035639~purine ribonucleoside triphosphate binding	53	17.725752508361204	8.292289372912732E-6	4172, 25902, 4173, 4175, 10051, 23683, 9061, 1183, 83903, 25788, 790, 81930, 1612, 115004, 7516, 5613, 3833, 285643, 132946, 1503, 55733, 54802, 5984, 5347, 5701, 3767, 5869, 23, 6891, 4751, 84617, 2049, 3654, 6009, 11200, 5912, 3070, 22948, 64225, 112970, 23551, 5292, 7272, 54101, 1763, 864, 84930, 701, 84893, 54821, 8317, 2618, 10721	250	1908	16863	1.8736666666666666	0.006290589250850354	8.105209999906972E-4	7.785687923695133E-4
GOTERM_MF_FAT	GO:0003697~single-stranded DNA binding	11	3.678929765886288	8.520588698982362E-6	10635, 4172, 55388, 4173, 4175, 10051, 78995, 55247, 4137, 84893, 1408	250	116	16863	6.396310344827586	0.00646321859227772	8.105209999906972E-4	7.785687923695133E-4
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	54	18.06020066889632	1.034253037188956E-5	4172, 25902, 4173, 4175, 10051, 23683, 9061, 1183, 83903, 25788, 790, 81930, 1612, 115004, 7516, 5613, 3833, 285643, 132946, 1503, 55733, 54802, 5984, 5347, 5701, 3767, 5869, 23, 6891, 4751, 84617, 2049, 2203, 3654, 6009, 11200, 5912, 3070, 22948, 64225, 112970, 23551, 5292, 7272, 54101, 1763, 864, 84930, 701, 84893, 54821, 8317, 2618, 10721	250	1975	16863	1.8442572151898733	0.0078398134084533	8.682672237075988E-4	8.340385552302954E-4
GOTERM_BP_FAT	GO:0044772~mitotic cell cycle phase transition	21	7.023411371237458	1.2086855977702345E-5	9133, 4781, 10361, 9787, 219771, 57060, 83903, 7272, 891, 2305, 26271, 993, 55198, 84930, 10926, 6502, 701, 5347, 11200, 8317, 3619	273	466	19163	3.163255199735887	0.04896945979039202	0.0012870952019332779	0.0012570330216810437
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	46	15.384615384615385	1.350515743520739E-5	4172, 4173, 23, 25902, 4175, 6891, 10051, 4751, 23683, 9061, 1183, 83903, 25788, 790, 81930, 1612, 2049, 2203, 115004, 3654, 7516, 11200, 5613, 3833, 3070, 22948, 285643, 112970, 5292, 7272, 54101, 1503, 1763, 864, 84930, 54802, 5984, 701, 5347, 5701, 84893, 54821, 8317, 2618, 3767, 10721	250	1583	16863	1.9600707517372078	0.010224861230408222	8.682672237075988E-4	8.340385552302954E-4
GOTERM_MF_FAT	GO:1901363~heterocyclic compound binding	130	43.47826086956522	1.3918441232989308E-5	4172, 25902, 4173, 4175, 65005, 9061, 23683, 9582, 1183, 83903, 57060, 2305, 1612, 84844, 10656, 23160, 51001, 2665, 7678, 79818, 6627, 4602, 135295, 7298, 4860, 1503, 55299, 55733, 84950, 23450, 10827, 54802, 84154, 5701, 3767, 23, 6891, 4751, 84617, 23028, 10635, 143244, 84107, 23381, 2049, 2203, 1994, 3015, 10473, 3654, 6009, 9878, 3930, 11200, 6662, 10361, 64225, 23551, 26147, 29899, 5292, 387103, 1763, 10926, 701, 4116, 54821, 8317, 2618, 1408, 10643, 10051, 200424, 25788, 790, 79693, 81930, 83439, 55247, 115004, 6944, 7516, 5613, 7913, 3833, 4781, 5111, 285643, 132946, 2001, 1789, 78995, 57553, 2597, 3169, 79723, 689, 5984, 84991, 4137, 5347, 10189, 56902, 5869, 54847, 25803, 2099, 3188, 3066, 29968, 55388, 10799, 10557, 169834, 5912, 92312, 3070, 23518, 5013, 22948, 112970, 7272, 54101, 4839, 864, 84930, 84893, 8914, 10721, 509	250	6509	16863	1.3471746812106316	0.010536109709905261	8.682672237075988E-4	8.340385552302954E-4
GOTERM_BP_FAT	GO:0098813~nuclear chromosome segregation	17	5.68561872909699	1.4663673366736104E-5	10051, 285643, 9787, 2177, 80218, 83903, 7272, 891, 81930, 26271, 10615, 29127, 151246, 701, 5347, 3619, 3833	273	320	19163	3.7290636446886447	0.05909523038136588	0.001522455887301376	0.001486896479387041
